IIT Kharagpur,Agricultural and Food Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,2067,2523
IIT Kharagpur,Agricultural and Food Engineering (4Years Bachelor of Technology),SC,Female-only,3377,4242
IIT Kharagpur,Agricultural and Food Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,1053,1129
IIT Kharagpur,Agricultural and Food Engineering (4Years Bachelor of Technology),ST,Female-only,343,343
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1371,1415
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),EWS,Female-only,3189,3189
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,3326,3797
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,6514,7866
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,5505,7972
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),OPEN,Female-only,14147,15493
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,2034,2294
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),SC,Female-only,1404,2475
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,806,1002
IIT Kharagpur,Biotechnology and BiochemicalEngineering (4 Years Bachelor ofTechnology),ST,Female-only,1731,1731
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,710,911
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),EWS,Female-only,1858,2117
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,1779,2388
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,4348,5232
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,3905,4848
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,8646,11646
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,497,1297
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),SC,Female-only,1292,2540
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,683,740
IIT Kharagpur,Chemical Engineering (4 Years Bachelorof Technology),ST,Female-only,375,938
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1032,1214
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Female-only,2357,2478
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,2031,2991
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,5456,6337
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,4902,6992
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Female-only,12769,15388
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,1232,1578
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),SC,Female-only,1170,1474
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,405,541
IIT Kharagpur,Civil Engineering (4 Years Bachelor ofTechnology),ST,Female-only,960,1158
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,53,67
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Female-only,171,306
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,91,209
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,396,601
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,226,415
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Female-only,1172,1661
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,17,137
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),SC,Female-only,151,414
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,33,67
IIT Kharagpur,Computer Science and Engineering (4Years Bachelor of Technology),ST,Female-only,183,206
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,268,349
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),EWS,Female-only,847,974
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,719,944
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,1657,2057
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,1460,2016
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,4312,5599
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,415,544
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),SC,Female-only,1244,1307
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,225,257
IIT Kharagpur,Electrical Engineering (4 Years Bachelorof Technology),ST,Female-only,551,618
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,185,228
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),EWS,Female-only,519,802
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,234,687
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,977,1672
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,516,1448
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),OPEN,Female-only,1815,3816
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,157,390
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),SC,Female-only,664,1135
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,110,219
IIT Kharagpur,Electronics and Electrical CommunicationEngineering (4 Years Bachelor ofTechnology),ST,Female-only,372,448
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),EWS,Gender-Neutral,403,510
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),EWS,Female-only,1663,1663
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),OBC-NCL,Gender-Neutral,1103,1302
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),OBC-NCL,Female-only,3385,3448
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),OPEN,Gender-Neutral,2022,2481
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),OPEN,Female-only,6373,6582
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),SC,Gender-Neutral,609,895
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),SC,Female-only,1880,1880
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),ST,Gender-Neutral,505,583
IIT Kharagpur,Instrumentation Engineering (4 YearsBachelor of Technology),ST,Female-only,1540,1540
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),EWS,Gender-Neutral,934,1328
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),EWS,Female-only,2407,2407
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral,2322,3292
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),OBC-NCL,Female-only,5944,6497
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),OPEN,Gender-Neutral,4649,6067
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),OPEN,Female-only,12350,12933
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),SC,Gender-Neutral,1820,2076
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),SC,Female-only,3147,3665
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),ST,Gender-Neutral,952,1034
IIT Kharagpur,Manufacturing Science and Engineering(4 Years Bachelor of Technology),ST,Female-only,1677,1677
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Gender-Neutral,584,703
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Female-only,1435,1864
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Gender-Neutral,1137,1721
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Female-only,3638,4493
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Gender-Neutral,2160,3613
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Female-only,6783,10732
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),SC,Gender-Neutral,607,966
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),SC,Female-only,1567,2369
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),ST,Gender-Neutral,381,540
IIT Kharagpur,Mechanical Engineering (4 YearsBachelor of Technology),ST,Female-only,708,888
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),EWS,Gender-Neutral,1325,1359
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),EWS,Female-only,2697,2801
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral,2394,3378
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OBC-NCL,Female-only,6844,7423
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OPEN,Gender-Neutral,5472,7104
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OPEN,Female-only,12914,15082
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),SC,Gender-Neutral,1523,2109
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),SC,Female-only,2762,2994
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),ST,Gender-Neutral,839,930
IIT Kharagpur,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),ST,Female-only,1622,1622
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1420,1572
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),EWS,Female-only,3206,3429
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,3031,4015
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,8100,8519
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,7431,10218
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),OPEN,Female-only,16126,19143
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,1678,2285
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),SC,Female-only,3003,4060
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,933,1085
IIT Kharagpur,Mining Engineering (4 Years Bachelor ofTechnology),ST,Female-only,69,184
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1441,1695
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),EWS,Female-only,3390,3741
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,3313,4208
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,7362,8540
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,7876,9098
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),OPEN,Female-only,16598,17790
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),SC,Gender-Neutral,2174,2357
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),SC,Female-only,3618,3976
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),ST,Gender-Neutral,1128,1192
IIT Kharagpur,Ocean Engineering and NavalArchitecture (4 Years Bachelor ofTechnology),ST,Female-only,294,294
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,518,772
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),EWS,Female-only,1665,1665
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,1112,2307
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,3669,5032
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,2915,4364
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),OPEN,Female-only,7214,10726
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,1171,1653
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),SC,Female-only,2378,2552
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,567,840
IIT Kharagpur,Industrial and Systems Engineering (4Years Bachelor of Technology),ST,Female-only,1200,1200
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,120,138
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),EWS,Female-only,355,355
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,308,412
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,924,1109
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,467,898
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),OPEN,Female-only,2604,2630
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),SC,Gender-Neutral,166,243
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),SC,Female-only,780,782
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),ST,Gender-Neutral,123,135
IIT Kharagpur,Artificial Intelligence (4 Years Bachelor ofTechnology),ST,Female-only,256,256
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,EWS,Gender-Neutral,1742,1934
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,EWS,Female-only,4190,4190
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,OBC-NCL,Gender-Neutral,4714,5375
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,OBC-NCL,Female-only,8798,9099
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,OPEN,Gender-Neutral,7869,12488
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,OPEN,Female-only,18426,19077
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,SC,Gender-Neutral,1740,3023
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,SC,Female-only,3919,3919
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,ST,Gender-Neutral,1413,1496
IIT Kharagpur, Chemistry (4 Years Bachelor of Science) ,ST,Female-only,576,576
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,EWS,Gender-Neutral,698,986
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,EWS,Female-only,1971,1971
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,OBC-NCL,Gender-Neutral,1941,2736
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,OBC-NCL,Female-only,5105,7383
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,OPEN,Gender-Neutral,3176,5263
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,OPEN,Female-only,6763,10746
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,SC,Gender-Neutral,1632,2027
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,SC,Female-only,3690,3724
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,ST,Gender-Neutral,637,818
IIT Kharagpur, Economics (4 Years Bachelor of Science) ,ST,Female-only,1444,1444
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,EWS,Gender-Neutral,1478,1701
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,EWS,Female-only,3668,3668
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,OBC-NCL,Gender-Neutral,3604,4608
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,OBC-NCL,Female-only,7850,8776
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,OPEN,Gender-Neutral,2957,9672
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,OPEN,Female-only,14639,17600
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,SC,Gender-Neutral,2394,2664
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,SC,Female-only,3740,3740
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,ST,Gender-Neutral,1126,1336
IIT Kharagpur, Physics (4 Years Bachelor of Science) ,ST,Female-only,641,641
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),EWS,Gender-Neutral,151,254
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),EWS,Female-only,757,757
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),OBC-NCL,Gender-Neutral,504,740
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),OBC-NCL,Female-only,1478,1883
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),OPEN,Gender-Neutral,971,1329
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),OPEN,Female-only,3514,3957
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),SC,Gender-Neutral,229,509
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),SC,Female-only,1149,1405
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),ST,Gender-Neutral,161,267
IIT Kharagpur,Mathematics and Computing (4 YearsBachelor of Science),ST,Female-only,415,415
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),EWS,Gender-Neutral,1913,2100
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),EWS,Female-only,4291,4291
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),OBC-NCL,Gender-Neutral,4616,5493
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),OPEN,Gender-Neutral,10069,12893
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),OPEN,Female-only,20374,22024
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),SC,Gender-Neutral,2982,3092
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),SC,Female-only,4560,4575
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),ST,Gender-Neutral,1387,1462
IIT Kharagpur,Applied Geology (4 Years Bachelor ofScience),ST,Female-only,768,768
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),EWS,Gender-Neutral,1877,2058
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),EWS,Female-only,4289,4289
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),OBC-NCL,Gender-Neutral,4299,5104
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),OBC-NCL,Female-only,9049,9049
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),OPEN,Gender-Neutral,9996,12413
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),OPEN,Female-only,19316,20680
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),SC,Gender-Neutral,2708,3004
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),SC,Female-only,4168,4168
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),ST,Gender-Neutral,1483,1497
IIT Kharagpur,Exploration Geophysics (4 Years Bachelorof Science),ST,Female-only,457,457
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),EWS,Gender-Neutral,3043,3311
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),EWS,Female-only,4976,4976
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),OBC-NCL,Gender-Neutral,6513,7772
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),OPEN,Gender-Neutral,16634,20427
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),OPEN,Female-only,20942,24653
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),SC,Gender-Neutral,3797,4204
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),SC,Female-only,4054,4054
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),ST,Gender-Neutral,1094,1755
IIT Kharagpur,Architecture (5 Years Bachelor ofArchitecture),ST,Female-only,1656,1656
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,889,1021
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),EWS,Female-only,2086,2086
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,2152,2755
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,4306,4578
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,4229,5757
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,10591,11897
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,1331,1588
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),SC,Female-only,2215,2215
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,646,783
IIT Hyderabad,Chemical Engineering (4 Years Bachelorof Technology),ST,Female-only,1328,1328
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1044,1331
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Female-only,2260,2260
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,2830,3334
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,5762,6223
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,7053,7898
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Female-only,12882,16049
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,1229,1789
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),SC,Female-only,1301,2852
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,640,697
IIT Hyderabad,Civil Engineering (4 Years Bachelor ofTechnology),ST,Female-only,1302,1302
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,91,112
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Female-only,356,356
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,123,302
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,605,865
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,431,656
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Female-only,1709,1809
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,93,182
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),SC,Female-only,363,386
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,53,82
IIT Hyderabad,Computer Science and Engineering (4Years Bachelor of Technology),ST,Female-only,107,107
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,290,387
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),EWS,Female-only,723,723
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,606,1021
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,1260,2009
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,1022,2105
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,3084,4344
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,464,614
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),SC,Female-only,873,1218
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,276,292
IIT Hyderabad,Electrical Engineering (4 Years Bachelorof Technology),ST,Female-only,545,545
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1004,1180
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),EWS,Female-only,1997,1997
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,2435,2856
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,3086,6654
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,3442,4932
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),OPEN,Female-only,11250,12055
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),SC,Gender-Neutral,1690,1818
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),SC,Female-only,3009,3009
IIT Hyderabad,Engineering Physics (4 Years Bachelor ofTechnology),ST,Gender-Neutral,1024,1066
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,536,654
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),EWS,Female-only,1830,1830
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,1166,1984
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,2543,4046
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,1822,3835
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),OPEN,Female-only,4470,5748
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),SC,Gender-Neutral,863,1125
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),SC,Female-only,1512,1512
IIT Hyderabad,Engineering Science (4 Years Bachelor ofTechnology),ST,Gender-Neutral,498,592
